"ID","Handle","Command","Title","Is Default","Top Row","Row #","Menu Item: ID","Menu Item: Title","Menu Item: Command","Menu Item: Resource Type","Menu Item: Resource ID","Menu Item: Resource Handle","Menu Item: Collection Tags","Menu Item: URL","Menu Item: Parent ID","Menu Item: Parent Title","Menu Item: Position"
"69493325920","main-menu","MERGE","Main menu","true","","49","151887085664","Outlet","MERGE","COLLECTION","93993468000","outlet","","/collections/outlet","","","7"
"69493358688","footer","MERGE","Footer 1","true","true","50","151536402528","Store Locator","MERGE","HTTP","","","","/apps/store-locator","","","1"
"69493358688","footer","MERGE","Footer 1","true","","51","151644569696","Contact Us","MERGE","PAGE","27743617120","contact","","/pages/contact","","","2"
"69493358688","footer","MERGE","Footer 1","true","","52","151644602464","Shipping Policy","MERGE","PAGE","27743518816","shipping-policy","","/pages/shipping-policy","","","3"
"69493358688","footer","MERGE","Footer 1","true","","53","151644635232","Returns & Exchanges","MERGE","PAGE","27743354976","returns-exchanges","","/pages/returns-exchanges","","","4"
"69493358688","footer","MERGE","Footer 1","true","","54","466131026083","Satisfaction Guarantee","MERGE","PAGE","91922104483","mcdavid-satisfaction-guarantee","","/pages/mcdavid-satisfaction-guarantee","","","5"
"69493358688","footer","MERGE","Footer 1","true","","55","151644668000","Help FAQs","MERGE","PAGE","27742830688","ask-bob","","/pages/ask-bob","","","6"
"69493358688","footer","MERGE","Footer 1","true","","56","440948097187","HSA/FSA Eligibility","MERGE","PAGE","84760789155","fsa-hsa","","/pages/fsa-hsa","","","7"
"69534548064","top-main-menu","MERGE","Top Main Menu","","true","57","151642636384","Shock Doctor","MERGE","HTTP","","","","https://www.shockdoctor.com/?utm_source=md&utm_medium=supnav","","","1"
"69534548064","top-main-menu","MERGE","Top Main Menu","","","58","151642669152","McDavid","MERGE","HTTP","","","","https://www.mcdavidusa.com/?utm_source=md&utm_medium=supnav","","","2"
"69534548064","top-main-menu","MERGE","Top Main Menu","","","59","151642701920","Cutters","MERGE","HTTP","","","","https://www.cutterssports.com/?utm_source=md&utm_medium=supnav","","","3"
"69534548064","top-main-menu","MERGE","Top Main Menu","","","60","151642734688","Nathan","MERGE","HTTP","","","","https://www.nathansports.com/?utm_source=md&utm_medium=supnav","","","4"
"69535367264","footer-2","MERGE","Footer 2","","true","61","151644897376","About McDavid","MERGE","PAGE","27743486048","about-mcdavid","","/pages/about-mcdavid","","","1"
"69535367264","footer-2","MERGE","Footer 2","","","62","442518962339","Affiliates","MERGE","PAGE","85358182563","affiliate","","/pages/affiliate","","","2"
"69535367264","footer-2","MERGE","Footer 2","","","63","151645028448","Military, First Responders & Medical Workers Discount","MERGE","PAGE","51400671328","salute-our-heroes","","/pages/salute-our-heroes","","","3"
"69535367264","footer-2","MERGE","Footer 2","","","64","468012171427","SportMed®","MERGE","HTTP","","","","https://www.mcdavidusa.com/pages/sportmed","","","4"
"69535367264","footer-2","MERGE","Footer 2","","","65","151644962912","Research","MERGE","PAGE","27743387744","research","","/pages/research","","","5"
"69535367264","footer-2","MERGE","Footer 2","","","66","151644930144","Become an Ambassador ","MERGE","PAGE","81304649891","ambassador","","/pages/ambassador","","","6"
"69535367264","footer-2","MERGE","Footer 2","","","67","151644995680","Blog","MERGE","BLOG","30815977568","posts","","/blogs/posts","","","7"
"117555822688","secondary-menu","MERGE","Secondary Menu","","true","68","270884044896","Brace Finder","MERGE","PAGE","27742928992","brace-finder","","/pages/brace-finder","","","1"
"165965856931","top-main-menu-new","MERGE","Top Main Menu NEW","","true","69","379759591587","Shock Doctor","MERGE","HTTP","","","","https://www.shockdoctor.com/?utm_source=md&utm_medium=supnav","","","1"
"165965856931","top-main-menu-new","MERGE","Top Main Menu NEW","","","70","379759624355","McDavid","MERGE","HTTP","","","","#","","","2"
"165965856931","top-main-menu-new","MERGE","Top Main Menu NEW","","","71","379759657123","Cutters","MERGE","HTTP","","","","https://www.cutterssports.com/?utm_source=md&utm_medium=supnav","","","3"
"165965856931","top-main-menu-new","MERGE","Top Main Menu NEW","","","72","379759689891","Nathan","MERGE","HTTP","","","","https://www.nathansports.com/?utm_source=md&utm_medium=supnav","","","4"
"165965856931","top-main-menu-new","MERGE","Top Main Menu NEW","","","73","379759722659","Glukos","MERGE","HTTP","","","","https://www.glukosenergy.com/?utm_source=md&utm_medium=supnav","","","5"
"197396299939","account-menu","MERGE","Account Menu","","true","74","459625726115","Login","MERGE","HTTP","","","","/account/login","","","1"
"197396299939","account-menu","MERGE","Account Menu","","","75","459625758883","Cart","MERGE","HTTP","","","","/cart","","","2"
"197396955299","search","MERGE","Search","","true","76","459628380323","Search","MERGE","HTTP","","","","#","","","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","true","77","465799643299","Best Sellers","MERGE","HTTP","","","","https://www.mcdavidusa.com/collections/best-sellers","","","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","78","459634311331","HEX®","MERGE","COLLECTION","93993271392","hex","","/collections/hex","","","2"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","79","459634344099","Browse All HEX®","MERGE","COLLECTION","93993271392","hex","","/collections/hex","459634311331","HEX®","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","80","459634376867","HEX® Padded Leg Sleeves","MERGE","COLLECTION","291790192803","hex-padded-leg-sleeves","","/collections/hex-padded-leg-sleeves","459634311331","HEX®","2"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","81","459634409635","HEX® Padded Arm Sleeves","MERGE","COLLECTION","291790225571","hex-padded-arm-sleeves","","/collections/hex-padded-arm-sleeves","459634311331","HEX®","3"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","82","459634442403","HEX® Padded Tops","MERGE","COLLECTION","291790258339","hex-padded-tops","","/collections/hex-padded-tops","459634311331","HEX®","4"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","83","463954935971","HEX® Padded Bottoms","MERGE","COLLECTION","293569265827","hex-padded-bottoms","","/collections/hex-padded-bottoms","459634311331","HEX®","5"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","84","459642601635","Sports","MERGE","COLLECTION","96549175392","sports","","/collections/sports","","","3"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","85","459642634403","Browse All Sports","MERGE","COLLECTION","96549175392","sports","","/collections/sports","459642601635","Sports","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","86","459642667171","Basketball","MERGE","COLLECTION","291790815395","sports-basketball","","/collections/sports-basketball","459642601635","Sports","2"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","87","459642699939","Football","MERGE","COLLECTION","291790946467","sports-football","","/collections/sports-football","459642601635","Sports","3"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","88","459642732707","Baseball/Softball","MERGE","COLLECTION","291791077539","sports-baseball-softball","","/collections/sports-baseball-softball","459642601635","Sports","4"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","89","459642765475","Lacrosse","MERGE","COLLECTION","291790848163","sports-lacrosse","","/collections/sports-lacrosse","459642601635","Sports","5"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","90","459642798243","MMA/Boxing","MERGE","COLLECTION","291790979235","sports-mma-boxing","","/collections/sports-mma-boxing","459642601635","Sports","6"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","91","459642831011","Running","MERGE","COLLECTION","291791110307","sports-running","","/collections/sports-running","459642601635","Sports","7"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","92","459643519139","Soccer","MERGE","COLLECTION","291790880931","sports-soccer","","/collections/sports-soccer","459642601635","Sports","8"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","93","459643551907","Tennis","MERGE","COLLECTION","291791012003","sports-tennis","","/collections/sports-tennis","459642601635","Sports","9"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","94","459643584675","Volleyball","MERGE","COLLECTION","291791143075","sports-volleyball","","/collections/sports-volleyball","459642601635","Sports","10"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","95","459643617443","Training and Fitness","MERGE","COLLECTION","291790913699","sports-training-workout-fitness","","/collections/sports-training-workout-fitness","459642601635","Sports","11"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","96","459643650211","Accessories","MERGE","COLLECTION","291791044771","sports-accessories","","/collections/sports-accessories","459642601635","Sports","12"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","97","459643682979","Protection","MERGE","COLLECTION","93993336928","protection","","/collections/protection","","","4"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","98","459643715747","Browse All Protection","MERGE","COLLECTION","93993336928","protection","","/collections/protection","459643682979","Protection","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","99","459643748515","Protection","MERGE","COLLECTION","93993336928","protection","padded sleeves","/collections/protection/padded-sleeves","459643682979","Protection","2"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","100","459643781283","Padded Sleeves","MERGE","COLLECTION","291791175843","protection-padded-sleeves","","/collections/protection-padded-sleeves","459643682979","Protection","3"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","101","459643814051","Padded Tops","MERGE","COLLECTION","291791241379","protection-padded-tops","","/collections/protection-padded-tops","459643682979","Protection","4"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","102","459643846819","Padded Bottoms","MERGE","COLLECTION","291791306915","protection-padded-bottoms","","/collections/protection-padded-bottoms","459643682979","Protection","5"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","103","459643879587","Cup & Supporters","MERGE","COLLECTION","291791208611","protection-cup-supporters","","/collections/protection-cup-supporters","459643682979","Protection","6"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","104","459643912355","Accessories","MERGE","COLLECTION","291791274147","protection-padded-accessories","","/collections/protection-padded-accessories","459643682979","Protection","7"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","105","459644829859","Injury/Recovery","MERGE","COLLECTION","93994713184","injury","","/collections/injury","","","5"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","106","459644862627","Browse All Injury/Recovery","MERGE","COLLECTION","93994713184","injury","","/collections/injury","459644829859","Injury/Recovery","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","107","459644895395","Knee Injuries","MERGE","COLLECTION","93994713184","injury","knee injuries","/collections/injury/knee-injuries","459644829859","Injury/Recovery","2"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","108","459644928163","Foot/Ankle Injuries","MERGE","COLLECTION","291791536291","injury-foot-ankle-injuries","","/collections/injury-foot-ankle-injuries","459644829859","Injury/Recovery","3"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","109","459644960931","Leg Injuries","MERGE","COLLECTION","291791732899","injury-leg-injuries","","/collections/injury-leg-injuries","459644829859","Injury/Recovery","4"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","110","459644993699","Wrist Injuries","MERGE","COLLECTION","291791896739","injury-wrist-injuries","","/collections/injury-wrist-injuries","459644829859","Injury/Recovery","5"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","111","459645026467","Elbow Injuries","MERGE","COLLECTION","291792093347","injury-elbow-injuries","","/collections/injury-elbow-injuries","459644829859","Injury/Recovery","6"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","112","459645059235","Back/Waist Injuries","MERGE","COLLECTION","291792289955","injury-back-waist-injuries","","/collections/injury-back-waist-injuries","459644829859","Injury/Recovery","7"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","113","459645092003","Shoulder Injuries","MERGE","COLLECTION","291792453795","injury-shoulder-injuries","","/collections/injury-shoulder-injuries","459644829859","Injury/Recovery","8"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","114","459676811427","Compression","MERGE","COLLECTION","93993369696","compression","","/collections/compression","","","6"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","115","459676844195","Browse All Compression","MERGE","COLLECTION","93993369696","compression","","/collections/compression","459676811427","Compression","1"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","116","459676942499","Arm Sleeves","MERGE","COLLECTION","291792650403","compression-arm-sleeves","","/collections/compression-arm-sleeves","459676811427","Compression","2"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","117","459676975267","Leg Sleeves","MERGE","COLLECTION","291792715939","compression-leg-sleeves","","/collections/compression-leg-sleeves","459676811427","Compression","3"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","118","459677008035","Tops","MERGE","COLLECTION","291792781475","compression-tops","","/collections/compression-tops","459676811427","Compression","4"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","119","459677040803","Bottoms","MERGE","COLLECTION","291792683171","compression-bottoms","","/collections/compression-bottoms","459676811427","Compression","5"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","120","459677073571","Socks","MERGE","COLLECTION","291792748707","compression-socks","","/collections/compression-socks","459676811427","Compression","6"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","121","459677106339","Outlet","MERGE","COLLECTION","93993468000","outlet","","/collections/outlet","","","7"
"197398823075","mobile-main-menu","MERGE","mobile-main-menu","","","122","460014485667","Account","MERGE","HTTP","","","","/account","","","8"
"197732728995","accessibility","MERGE","Accessibility","","true","123","460604211363","Accessibility View","MERGE","HTTP","","","","#","","","1"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","true","124","461079478435","Store Locator","MERGE","HTTP","","","","/apps/store-locator","","","1"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","125","461489635491","Contact Us","MERGE","PAGE","27743617120","contact","","/pages/contact","","","2"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","126","461079511203","Shipping Policy","MERGE","PAGE","27743518816","shipping-policy","","/pages/shipping-policy","","","3"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","127","462704771235","Your California Privacy Rights","MERGE","PAGE","91631190179","how-to-exercise-your-ccpa-rights","","/pages/how-to-exercise-your-ccpa-rights","","","4"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","128","461079543971","Returns & Exchanges","MERGE","PAGE","27743354976","returns-exchanges","","/pages/returns-exchanges","","","5"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","129","463602778275","Satisfaction Guarantee","MERGE","PAGE","91922104483","mcdavid-satisfaction-guarantee","","/pages/mcdavid-satisfaction-guarantee","","","6"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","130","461079576739","Help FAQs","MERGE","PAGE","27742830688","ask-bob","","/pages/ask-bob","","","7"
"197894799523","footer-01-luminate","MERGE","Footer 01 Luminate","","","131","461079609507","HSA/FSA Eligibility","MERGE","PAGE","84760789155","fsa-hsa","","/pages/fsa-hsa","","","8"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","true","132","461379305635","About McDavid","MERGE","PAGE","27743486048","about-mcdavid","","/pages/about-mcdavid","","","1"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","133","461379338403","Affiliates","MERGE","PAGE","85358182563","affiliate","","/pages/affiliate","","","2"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","134","461379371171","Military, First Responders & Medical Workers Discount","MERGE","PAGE","51400671328","salute-our-heroes","","/pages/salute-our-heroes","","","3"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","135","461379403939","Research","MERGE","PAGE","27743387744","research","","/pages/research","","","4"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","136","461379436707","Become an Ambassador ","MERGE","PAGE","81304649891","ambassador","","/pages/ambassador","","","5"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","137","461379469475","Blog","MERGE","BLOG","30815977568","posts","","/blogs/posts","","","6"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","138","461379502243","Accessibility View","MERGE","HTTP","","","","#","","","7"
"197996806307","footer-02-luminate","MERGE","Footer 02 Luminate","","","139","462068416675","Accessibility Statement","MERGE","PAGE","91442970787","accessibility-statement","","/pages/accessibility-statement","","","8"
"199257948323","footer-business","MERGE","Footer Business","","true","140","466915066019","Store Locator","MERGE","HTTP","","","","https://www.mcdavidusa.com/apps/store-locator","","","1"
"199257948323","footer-business","MERGE","Footer Business","","","141","466915098787","Contact Us","MERGE","PAGE","27743617120","contact","","/pages/contact","","","2"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","true","142","467383222435","HEX®","MERGE","COLLECTION","93993271392","hex","","/collections/hex","","","1"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","143","467385974947","SHOP ALL HEX®","MERGE","COLLECTION","93993271392","hex","","/collections/hex","467383222435","HEX®","1"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","144","467386007715","BY TYPE","MERGE","HTTP","","","","#","467383222435","HEX®","2"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","145","467386040483","Padded Leg Sleeves","MERGE","COLLECTION","291790192803","hex-padded-leg-sleeves","","/collections/hex-padded-leg-sleeves","467386007715","BY TYPE","1"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","146","467386073251","Padded Arm Sleeves","MERGE","COLLECTION","291790225571","hex-padded-arm-sleeves","","/collections/hex-padded-arm-sleeves","467386007715","BY TYPE","2"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","147","467386106019","Padded Tops","MERGE","COLLECTION","291790258339","hex-padded-tops","","/collections/hex-padded-tops","467386007715","BY TYPE","3"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","148","467386138787","Padded Bottoms","MERGE","COLLECTION","293569265827","hex-padded-bottoms","","/collections/hex-padded-bottoms","467386007715","BY TYPE","4"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","149","467386171555","BY TECHNOLOGY","MERGE","HTTP","","","","#","467383222435","HEX®","3"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","150","467386368163","HEX® VIZ%%Lighter weight, more flexible protection","MERGE","COLLECTION","324417126563","hex-viz-protective-gear","","/collections/hex-viz-protective-gear","467386171555","BY TECHNOLOGY","1"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","151","467386335395","HEX®%%Original, best-selling impact protection","MERGE","COLLECTION","93993271392","hex","","/collections/hex","467386171555","BY TECHNOLOGY","2"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","152","467386400931","HEX® FORCE%%More durable high-abrasion construction","MERGE","COLLECTION","300173787299","hex-force","","/collections/hex-force","467386171555","BY TECHNOLOGY","3"
"199446626467","desktop-main-menu","MERGE","Desktop Menu FW 25","","","153","467386433699","HEX® HIGH IMPACT%%Firmest, highest strength protection","MERGE","COLLECTION","300173656227","hex-high-impact","","/collections/hex-high-impact","467386171555","BY TECHNOLOGY","4"
